baseline_date,datetime,id,get_enodeb_name,element_id,mo,parameter,baseline,configured,mml,golden,status
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS47,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS47}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS48,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS48}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS49,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS49}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS49,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS49}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS49,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS49}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS51,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS51}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS51,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS51}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS51,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS51}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS54,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS54}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS57,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS57}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS58,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS58}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS61,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS61}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS61,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS61}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS61,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS61}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS62,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS62}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS64,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS64}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS64,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS64}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS64,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS64}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS65,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS65}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS65,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS65}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS65,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS65}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS66,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS66}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS66,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS66}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS66,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS66}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS69,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS69}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS73,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS73}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS77,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS77}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS77,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS77}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS77,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS77}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS78,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS78}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:58:24,enodeb_baseline,EDFSQS80,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS80}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS82,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS82}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,8,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=8,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,10,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=10,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,9,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=9,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS83,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS83}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS84,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS84}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS84,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS84}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS84,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS84}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS85,12,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=12,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS85}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS85,13,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=13,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS85}",t,NOK
2017-11-23,2017-11-22 21:44:38,enodeb_baseline,EDFSQS85,14,EUTRANINTERNFREQ,THRESHXHIGH,"('11','5')",7,"MOD EUTRANINTERNFREQ:LOCALCELLID=14,DLEARFCN=2950,THRESHXHIGH=11; {EDFSQS85}",t,NOK
